stationName,stationId,chargerId,chargerType,address,latitude,longitude,useTime,businessId,bnm,businessName,businessCall,status,statUpdDt,lastTsdt,lastTedt,output,method,zcode,zscode,kind,kindDetail,parkingFree,limitYn
남부주유소,ME181508,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 영광군 영광읍 영광로1330,35.255888,126.51333,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-12 15:08,2022-08-12 14:35,2022-08-12 14:37,50,단독,46,46870,E0,E007,무료,제한 없음
할리스커피,ME181509,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 영광군 백수읍 해안로918,35.350442,126.388023,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 13:24,2022-08-23 12:53,2022-08-23 13:20,50,단독,46,46870,E0,E005,무료,제한 없음
낙원주유소,ME181510,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 영광군 천년로1329,35.265806,126.492535,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 17:38,2022-08-22 16:57,2022-08-22 17:38,50,단독,46,46870,E0,E007,무료,제한 없음
SK 산동2주유소,ME181511,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 구례군 산동면 산업로 2319,35.338452,127.44167,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-12 20:13,2022-08-07 8:50,2022-08-07 9:07,50,단독,46,46730,E0,E007,무료,제한 없음
지리산국립공원 남부 성삼재 주차장,ME181512,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 구례군 산동면 노고단로1068,35.305559,127.511169,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 15:31,2022-08-23 14:50,2022-08-23 15:31,50,단독,46,46730,D0,D001,무료,제한 없음
지리산국립공원 남부 성삼재 주차장,ME181512,2,DC 차데모 + AC 3상 + DC 콤보,전라남도 구례군 산동면 노고단로1068,35.305559,127.511169,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 12:44,2022-08-23 12:21,2022-08-23 12:44,50,단독,46,46730,D0,D001,무료,제한 없음
지리산남부탐방안내소,ME181513,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 구례군 마산면 화엄사로 372,35.242858,127.488567,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 12:35,2022-08-23 12:30,2022-08-23 12:35,50,단독,46,46730,D0,D001,무료,제한 없음
지리산남부탐방안내소,ME181513,2,DC 차데모 + AC 3상 + DC 콤보,전라남도 구례군 마산면 화엄사로 372,35.242858,127.488567,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 11:38,2022-08-21 16:48,2022-08-21 17:32,50,단독,46,46730,D0,D001,무료,제한 없음
지리산생태탐방연수원,ME181514,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 구례군 마산면 황전리 41,35.24331,127.490274,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 11:07,2022-08-23 10:52,2022-08-23 11:07,50,단독,46,46730,D0,D001,무료,제한 없음
지리산생태탐방연수원,ME181514,2,DC 차데모 + AC 3상 + DC 콤보,전라남도 구례군 마산면 황전리 41,35.24331,127.490274,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 16:38,2022-08-23 15:55,2022-08-23 16:38,50,단독,46,46730,D0,D001,무료,제한 없음
내장산백암사무소 백양사 구 버스터미널 백양사 2주차장,ME181515,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 장성군 북하면 약수리 252-6,35.424724,126.878993,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 12:58,2022-08-22 12:45,2022-08-22 12:58,50,단독,46,46880,B0,B002,무료,제한 없음
내장산백암사무소 백양사 구 버스터미널 백양사 2주차장,ME181515,2,DC 차데모 + AC 3상 + DC 콤보,전라남도 장성군 북하면 약수리 252-6,35.424724,126.878993,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-21 17:58,2022-08-21 14:48,2022-08-21 15:28,50,단독,46,46880,B0,B002,무료,제한 없음
내장산백암사무소 백양탐방지원센터 백양사 4주차장,ME181516,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 장성군 북하면 약수리 244-4,35.427933,126.87934,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-20 15:28,2022-08-13 10:46,2022-08-13 12:06,50,단독,46,46880,B0,B002,무료,제한 없음
내장산백암사무소 백양탐방지원센터 백양사 4주차장,ME181516,2,DC 차데모 + AC 3상 + DC 콤보,전라남도 장성군 북하면 약수리 244-4,35.427933,126.87934,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-21 14:59,2022-08-21 14:49,2022-08-21 14:59,50,단독,46,46880,B0,B002,무료,제한 없음
내장산백암사무소 남창관리소,ME181517,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 장성군 북하면 신성리 427-2,35.459033,126.841244,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 13:44,2022-08-19 14:18,2022-08-19 15:01,50,단독,46,46880,A0,A003,무료,제한 없음
내장산백암사무소 남창관리소,ME181517,2,DC 차데모 + AC 3상 + DC 콤보,전라남도 장성군 북하면 신성리 427-2,35.459033,126.841244,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-20 8:33,2022-08-16 14:01,2022-08-16 14:42,50,단독,46,46880,A0,A003,무료,제한 없음
변산반도국립공원 격포주차장,ME181518,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 부안군 변산면 격포리 283-1,35.627881,126.471165,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 7:27,2022-08-23 6:44,2022-08-23 7:28,50,단독,45,45800,D0,D001,무료,제한 없음
변산반도국립공원 격포주차장,ME181518,2,DC 차데모 + AC 3상 + DC 콤보,전라북도 부안군 변산면 격포리 283-1,35.627881,126.471165,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 17:30,2022-08-23 16:49,2022-08-23 17:30,50,단독,45,45800,D0,D001,무료,제한 없음
변산반도국립공원 내소주차장,ME181519,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 부안군 진서면 석포리 240,35.610062,126.588533,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 14:34,2022-08-21 13:15,2022-08-21 13:58,50,단독,45,45800,D0,D001,무료,제한 없음
변산반도국립공원 내소주차장,ME181519,2,DC 차데모 + AC 3상 + DC 콤보,전라북도 부안군 진서면 석포리 240,35.610062,126.588533,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 14:45,2022-08-23 14:39,2022-08-23 14:45,50,단독,45,45800,D0,D001,무료,제한 없음
F1경주장카트장/상설블럭4주차장,ME181520,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 영암군 삼호읍 삼포리 1941(4주차장),34.741765,126.415468,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 14:13,2022-08-23 14:08,2022-08-23 14:13,50,단독,46,46830,J0,J007,무료,제한 없음
월출산국립공원 천황주차장,ME181521,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 영암군 영암읍 개신리 484-47,34.777593,126.722181,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-23 9:28,2022-08-22 0:28,2022-08-22 1:05,50,단독,46,46830,D0,D001,무료,제한 없음
월출산국립공원 천황주차장,ME181521,2,DC 차데모 + AC 3상 + DC 콤보,전라남도 영암군 영암읍 개신리 484-47,34.777593,126.722181,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 13:48,2022-08-21 9:05,2022-08-21 9:48,50,단독,46,46830,D0,D001,무료,제한 없음
무안공항,ME181523,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 무안군 망운면 공항로 970-260,34.994799,126.389068,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 11:30,2022-08-23 10:54,2022-08-23 11:30,50,단독,46,46840,A0,A003,무료,제한 없음
전남도청e주차장,ME181524,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 무안군 삼향읍 오룡1길 (E주차장-전라남도관광안내소),34.814731,126.464692,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 11:08,2022-08-23 9:40,2022-08-23 10:21,50,단독,46,46840,A0,A004,무료,제한 없음
금호화순리조트,ME181525,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 화순군 북면 옥리 600-1,35.16371,127.083979,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-07-01 16:28,2022-06-27 21:24,2022-06-27 21:34,50,단독,46,46790,E0,E003,무료,제한 없음
금호화순리조트,ME181525,2,DC 차데모 + AC 3상 + DC 콤보,전라남도 화순군 북면 옥리 600-1,35.16371,127.083979,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:02,2022-08-23 6:07,2022-08-23 6:51,50,단독,46,46790,E0,E003,무료,제한 없음
지리산국립공원 북부 반선주차장,ME181526,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 남원시 산내면 부운리 216-10,35.377231,127.581692,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-07-26 19:03,2022-07-24 17:24,2022-07-24 18:07,50,단독,45,45190,D0,D001,무료,제한 없음
지리산국립공원 북부 반선주차장,ME181526,2,DC 차데모 + AC 3상 + DC 콤보,전라북도 남원시 산내면 부운리 216-10,35.377231,127.581692,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-19 17:28,2022-08-18 15:21,2022-08-18 16:02,50,단독,45,45190,D0,D001,무료,제한 없음
지리산국립공원 뱀사골야영장,ME181527,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 남원시 산내면 덕동리 406 ,35.354821,127.558283,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-07-22 9:43,2022-07-21 16:18,2022-07-21 16:58,50,단독,45,45190,D0,D001,무료,제한 없음
지리산국립공원 뱀사골야영장,ME181527,2,DC 차데모 + AC 3상 + DC 콤보,전라북도 남원시 산내면 덕동리 406 ,35.354821,127.558283,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-07-22 9:43,2022-07-20 20:11,2022-07-20 20:47,50,단독,45,45190,D0,D001,무료,제한 없음
내장산국립공원 탐방안내소,ME181528,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 정읍시 내장동 673-1,35.487895,126.907447,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-21 13:59,2022-08-21 11:25,2022-08-21 11:43,50,단독,45,45180,D0,D001,무료,제한 없음
내장산국립공원 1(내장)주차장,ME181529,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 정읍시 내장동 52,35.49408,126.925858,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 9:36,2022-08-22 8:53,2022-08-22 9:36,50,단독,45,45180,D0,D001,무료,제한 없음
내장산국립공원 1(내장)주차장,ME181529,2,DC 차데모 + AC 3상 + DC 콤보,전라북도 정읍시 내장동 52,35.49408,126.925858,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 15:59,2022-08-23 15:39,2022-08-23 15:59,50,단독,45,45180,D0,D001,무료,제한 없음
내장산국립공원 네이처센터,ME181530,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 정읍시 내장동 169-1 ,35.508267,126.906523,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-13 16:10,2022-08-13 15:53,2022-08-13 16:10,50,단독,45,45180,D0,D001,무료,제한 없음
내장산국립공원 네이처센터,ME181530,2,DC 차데모 + AC 3상 + DC 콤보,전라북도 정읍시 내장동 169-1 ,35.508267,126.906523,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 14:35,2022-08-22 20:56,2022-08-22 21:20,50,단독,45,45180,D0,D001,무료,제한 없음
덕유산국립공원 덕유대야영장,ME181531,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 무주군 설천면 삼공리 456-1번지,35.893725,127.772644,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 17:29,2022-08-23 16:55,2022-08-23 17:29,50,단독,45,45730,D0,D001,무료,제한 없음
덕유산국립공원 덕유대야영장,ME181531,2,DC 차데모 + AC 3상 + DC 콤보,전라북도 무주군 설천면 삼공리 456-1번지,35.893725,127.772644,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 8:48,2022-08-22 8:18,2022-08-22 8:48,50,단독,45,45730,D0,D001,무료,제한 없음
덕유산국립공원 관리사무소 앞 주차장,ME181532,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 무주군 설천면 삼공리 411,35.901189,127.775679,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:02,2022-08-22 22:48,2022-08-22 23:31,50,단독,45,45730,B0,B002,무료,제한 없음
덕유산국립공원 관리사무소 앞 주차장,ME181532,2,DC 차데모 + AC 3상 + DC 콤보,전라북도 무주군 설천면 삼공리 411,35.901189,127.775679,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 15:32,2022-08-23 8:31,2022-08-23 9:14,50,단독,45,45730,B0,B002,무료,제한 없음
SK 제일주유소,ME181533,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 남원시 주생면 제천리 245,35.372288,127.312663,24시간 이용가능,ME,환경부,환경부,1661-9408,상태미확인,2022-08-02 23:33,2022-08-01 14:31,2022-08-01 15:12,50,단독,45,45190,E0,E007,무료,제한 없음
남원새마을금고주유소,ME181534,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 남원시 금동 437-6,35.406314,127.372393,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 19:23,2022-08-23 18:50,2022-08-23 19:23,50,단독,45,45190,E0,E007,무료,제한 없음
남원새마을금고주유소,ME181534,2,DC 차데모 + AC 3상 + DC 콤보,전라북도 남원시 금동 437-6,35.406314,127.372393,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 23:19,2022-08-22 22:38,2022-08-22 23:19,50,단독,45,45190,E0,E007,무료,제한 없음
SK 운봉주유소,ME181535,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 남원시 운봉읍 황산로1026,35.437148,127.524895,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 11:26,2022-08-23 11:24,2022-08-23 11:26,50,단독,45,45190,E0,E007,무료,제한 없음
SK 서울주유소,ME181536,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 군산시 서수면 동군산로 984,36.003038,126.869701,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-22 20:19,2022-08-22 19:10,2022-08-22 19:50,50,단독,45,45130,E0,E007,무료,제한 없음
스파라쿠아,ME181537,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 전주시 완산구 신촌3길24번지,35.817418,127.115631,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:32,2022-08-23 18:21,2022-08-23 18:32,50,단독,45,45110,G0,G003,무료,제한 없음
한반도제주호텔,ME181538,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 제주시 연동2334-4,33.493426,126.490957,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-19 18:07,2022-08-18 22:09,2022-08-18 22:52,50,단독,50,50110,E0,E003,무료,제한 없음
㈜행운식품,ME181539,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 제주시 조천읍 함덕리 906번지,33.536916,126.669926,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:30,2022-08-23 19:50,2022-08-23 20:31,50,단독,50,50110,E0,E006,무료,제한 없음
봄그리고가을리조트,ME181540,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 서귀포시 성산읍 해맞이해안로2660,33.474152,126.91107,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:46,2022-08-23 19:02,2022-08-23 19:30,50,단독,50,50130,E0,E003,무료,제한 없음
클럽다인리조트,ME181541,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 제주시 애월읍 애월해안로400-9,33.471151,126.351032,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:21,2022-08-23 21:06,2022-08-23 21:21,50,단독,50,50110,E0,E003,무료,제한 없음
롯데마트 제주점,ME181542,11,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 제주시 연북로 1(노형동),33.482377,126.481771,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:23,2022-08-23 21:00,2022-08-23 21:23,50,단독,50,50110,E0,E001,무료,제한 없음
롯데마트 남원점,ME181543,1,DC 차데모 + AC 3상 + DC 콤보,전라북도 남원시 향교동 춘향로 96 (향교동),35.423317,127.39247,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 20:08,2022-08-23 19:33,2022-08-23 20:08,50,단독,45,45190,E0,E001,무료,제한 없음
제주공항,ME181544,1,DC 차데모 + AC 3상 + DC 콤보,제주특별자치도 제주시 용담2동 2002,33.505395,126.495111,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:29,2022-08-23 21:02,2022-08-23 21:29,50,단독,50,50110,A0,A003,무료,제한 없음
롯데마트 수완점,ME181545,1,DC 차데모 + AC 3상 + DC 콤보,광주광역시 광산구 장신로 98,35.190126,126.820343,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 14:25,2022-08-23 11:11,2022-08-23 11:43,50,단독,29,29200,E0,E001,무료,제한 없음
롯데마트 수완점,ME181545,11,DC 차데모 + AC 3상 + DC 콤보,광주광역시 광산구 장신로 98,35.190126,126.820343,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:41,2022-08-23 17:58,2022-08-23 18:41,50,단독,29,29200,E0,E001,무료,제한 없음
롯데마트 여수점,ME181546,1,DC 차데모 + AC 3상 + DC 콤보,전라남도 여수시 국포1로 36 (국동),34.728465,127.720661,10:00~23:00,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:46,2022-08-23 18:13,2022-08-23 18:46,50,단독,46,46130,E0,E001,무료,제한 없음
마곡레포츠센터 ,ME183001,1,DC 차데모 + AC 3상 + DC 콤보,"서울특별시 강서구 양천로 251, 입구 우측",37.5728411,126.8323738,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 21:54,2022-08-23 21:14,2022-08-23 21:54,50,단독,11,11500,A0,A004,무료,제한 없음
창2동 제4공영주차장,ME183002,1,DC 차데모 + AC 3상 + DC 콤보,서울특별시 도봉구 창2동 582-22,37.6413031,127.0364035,24시간 이용가능,ME,환경부,환경부,1661-9408,충전대기,2022-08-23 18:37,2022-08-23 18:02,2022-08-23 18:37,50,단독,11,11320,B0,B001,유료,제한 없음
